,protein,degree,inviable,icp55_shell,pim1_shell,betweenness,eigenvector,closeness,bridging,cluster_id,cluster_size,cluster_degree,cluster_eigenvector,cluster_closeness
1246,YER081W,8,0,3,4,0.00011355169097612582,1.3662275408972649e-06,0.22545006165228113,2.2910512559831207e-05,21,26,4,0.03125394008585439,0.5434782608695652
1247,YGR192C,27,0,4,3,0.0031539526974862465,0.00014596912628555636,0.277383336367498,0.00010717070368503333,21,26,16,0.20705669842734964,0.7352941176470589
1248,YKL060C,36,0,3,4,0.0012638542747772645,9.663383708048714e-05,0.2622339510068269,1.915629866622759e-05,21,26,22,0.2545290790508523,0.8928571428571429
1249,YLR071C,40,0,4,3,0.00038419443633022453,0.00012285754440657175,0.24738864534285868,7.91879500577351e-06,22,25,24,0.22194117756288992,1.0
1250,YHR041C,25,0,4,3,9.86298939433005e-05,2.133923902971763e-05,0.23338098641887062,5.075347575322709e-06,22,25,20,0.19824793178754788,0.8571428571428571
1251,YHR058C,38,0,4,3,0.000315179648699534,0.0001226714223347545,0.24728157965918313,7.589224062678241e-06,22,25,23,0.21688310631237126,0.96
1252,YPR168W,30,0,4,3,0.00017538835463574745,3.988074088609542e-05,0.24235194316314088,5.956260162028931e-06,22,25,23,0.21688310631237126,0.96
1253,YPR070W,20,0,5,3,5.039053546822243e-09,7.177037375486446e-06,0.20392594244925275,3.57357563840001e-10,22,25,20,0.19824793178754788,0.8571428571428571
1254,YNR010W,23,0,4,3,2.8256566582082976e-05,1.2954799766472415e-05,0.22152757584569158,1.5918728825353336e-06,22,25,21,0.2054384237983405,0.8888888888888888
1255,YGL151W,23,0,5,3,7.72153812869712e-06,6.652437305799377e-06,0.20994855778063568,3.700003891141904e-07,22,25,23,0.2134636389022367,0.96
1256,YBL093C,24,0,5,3,8.01920620679209e-06,7.405976234727882e-06,0.20995820127692802,3.566232531829273e-07,22,25,24,0.22194117756289,1.0
1257,YDR443C,18,0,4,2,0.00032390734559238106,7.020037879626885e-06,0.23393039918116684,2.7766066905193257e-05,22,25,14,0.13208959748094323,0.7058823529411765
1258,YCR081W,13,0,5,3,1.4537602718927528e-05,3.4819075029033437e-06,0.21026726160356962,1.710682671705298e-06,22,25,12,0.11255808185561651,0.6666666666666666
1259,YBR193C,33,0,4,3,0.0002288148938469023,0.0001182934046013105,0.24356583364416262,7.56125581666095e-06,22,25,20,0.19824793178754788,0.8571428571428571
1260,YER022W,38,0,4,3,0.00026302566811319195,0.0001241827577387545,0.24628232758620688,6.688551867287719e-06,22,25,21,0.2054384237983405,0.8888888888888888
1261,YGL127C,40,0,4,2,0.00040048617537869483,0.00012430329999997997,0.24771039939305262,8.411019957264377e-06,22,25,24,0.22194117756289,1.0
1262,YOL135C,42,0,4,3,0.0004603949086918005,0.0001250568455824598,0.2486942328618063,8.733439199836528e-06,22,25,24,0.22194117756289,1.0
1263,YMR112C,36,0,4,3,0.00022598353880673403,0.00012400720670043846,0.24620273618442315,6.5548278224414344e-06,22,25,19,0.18865553422933592,0.8275862068965517
1264,YDL005C,24,0,5,3,8.01920620679209e-06,7.405976234727882e-06,0.20995820127692802,3.566232531829273e-07,22,25,24,0.22194117756289,1.0
1265,YPL042C,31,0,4,2,0.0004883854034680911,2.223066659554818e-05,0.2378375565846298,1.014636886387284e-05,22,25,17,0.16001207357152308,0.7741935483870968
1266,YNL236W,24,0,5,3,8.01920620679209e-06,7.405976234727882e-06,0.20995820127692802,3.5662325318292727e-07,22,25,24,0.22194117756289,1.0
1267,YBR253W,24,0,4,3,9.381892509920441e-05,1.6651310474621812e-05,0.23284600886353216,5.152330769288256e-06,22,25,20,0.19824793178754782,0.8571428571428571
1268,YNL025C,17,0,5,3,0.00047407129178745515,4.934513443325821e-06,0.22307354448294373,3.371942872397616e-05,22,25,13,0.12259112715430721,0.6857142857142857
1269,YGR104C,30,0,4,3,0.00018547413513545947,3.9837675257017435e-05,0.24290572855776385,6.644575905090763e-06,22,25,22,0.2113741794944039,0.9230769230769231
1270,YDR308C,38,0,4,3,0.0003534744216888571,0.00011943488023092454,0.2462690587791606,8.020907713594855e-06,22,25,24,0.22194117756289,1.0
1271,YGL025C,20,0,5,3,5.039053546822243e-09,7.177037375486446e-06,0.20392594244925275,3.573575638400011e-10,22,25,20,0.19824793178754788,0.8571428571428571
1272,YOL051W,26,0,4,3,0.0014290580090461655,1.390393058289027e-05,0.22495078740157481,4.538542042788727e-05,22,25,22,0.21049649504885928,0.9230769230769231
1273,YOR174W,22,0,4,3,7.099288342620972e-05,1.2481066945098654e-05,0.23013795186788844,4.422483598811866e-06,22,25,20,0.19824793178754788,0.8571428571428571
1274,YML041C,22,0,3,3,1.5521753008658333e-05,2.5116135812689336e-05,0.25282079646017697,9.873889773302804e-07,23,23,19,0.21155703373919388,0.88
1275,YGL150C,27,0,3,3,0.0001118759865097073,2.4707386460638016e-05,0.250575594781274,2.889676550575519e-06,23,23,22,0.23227853973512258,1.0
1276,YFL013C,22,0,3,3,5.88955926551765e-07,2.3838833448838798e-05,0.2468942421950956,3.1976291531482084e-08,23,23,21,0.22346388391194724,0.9565217391304348
1277,YDR485C,26,0,3,3,2.963202918346256e-05,2.593906055107144e-05,0.25493586168432797,1.3011897534581213e-06,23,23,20,0.2190027471989929,0.9166666666666666
1278,YAL011W,18,0,3,3,2.2769939075863086e-06,2.373283995651175e-05,0.2510572856593618,2.28821825987742e-07,23,23,16,0.18021748329241122,0.7857142857142857
1279,YEL044W,16,0,3,3,1.1510973107394507e-06,2.276495508702886e-05,0.24617621714778112,1.0427465139456706e-07,23,23,14,0.1522277036426633,0.7333333333333333
1280,YNL059C,20,0,3,3,1.93581357356395e-06,2.3513494797767947e-05,0.24686757399006265,1.1453058005397758e-07,23,23,18,0.19381230674575609,0.8461538461538461
1281,YGR002C,36,0,3,3,5.7387229093730766e-05,2.6663809317920127e-05,0.2552347981461835,1.3000286931280636e-06,23,23,18,0.20207737285751223,0.8461538461538461
1282,YFL039C,129,0,3,3,0.04375490053212349,0.0003709047963877616,0.309290209080452,5.233125676541794e-05,23,23,22,0.23227853973512258,1.0
1283,YPL235W,50,0,3,3,0.00231808269508308,0.0009775133149490026,0.27934975249037464,1.8790569949685844e-05,23,23,22,0.23227853973512258,1.0
1284,YLR052W,23,0,3,3,6.398842433649004e-07,2.398301434385461e-05,0.2469075784583806,3.109410541883111e-08,23,23,22,0.23227853973512258,1.0
1285,YOR189W,22,0,3,3,6.181581701880245e-07,2.3811110260280554e-05,0.2468942421950956,3.2949560448399164e-08,23,23,21,0.22209943520581296,0.9565217391304348
1286,YOR141C,16,0,3,3,1.650227328507227e-06,2.281845115683953e-05,0.2465746035171,1.4939064730020357e-07,23,23,14,0.15169381258343972,0.7333333333333333
1287,YDR190C,63,0,2,3,0.006431357579318521,0.0019234901478864207,0.28875552747946936,3.23120443992074e-05,23,23,22,0.23227853973512258,1.0
1288,YER092W,12,0,3,3,0.0,2.2118275126951495e-05,0.24591134064988165,0.0,23,23,11,0.11972963673094227,0.6666666666666666
1289,YNL107W,42,0,3,3,0.00012476280204172697,3.2448274736983826e-05,0.25808819377787817,2.0559897922834944e-06,23,23,20,0.2190027471989929,0.9166666666666666
1290,YDL002C,24,0,3,3,8.811523016074581e-05,2.4673871014483547e-05,0.2513748350197976,3.0819630794456963e-06,23,23,21,0.22346388391194724,0.9565217391304348
1291,YJL081C,47,0,3,3,0.0005331557406436831,2.748870319548311e-05,0.25599238351254483,6.351944777226035e-06,23,23,21,0.22642234674307568,0.9565217391304348
1292,YLR385C,19,0,3,3,1.6050867621201437e-08,2.342887049842881e-05,0.24685424204784792,1.346802253985179e-09,23,23,18,0.2020773728575123,0.8461538461538461
1293,YDR334W,44,0,3,3,0.0007424111767898812,3.889492215958507e-05,0.26575581395348835,1.2145051517395611e-05,23,23,20,0.2189766332832766,0.9166666666666666
1294,YLR085C,25,0,3,3,5.7130316062860844e-05,2.8294838866757908e-05,0.2551920500223314,2.948013178153571e-06,23,23,19,0.20811342933880955,0.88
1295,YBR231C,20,0,3,3,3.148009350231963e-06,2.402756543374361e-05,0.2510848667948366,2.4383999969945296e-07,23,23,18,0.2020773728575123,0.8461538461538461
1296,YLR399C,29,0,3,3,0.0004671452781644465,3.0899455160170496e-05,0.25646636368737025,1.3267532475392807e-05,23,23,19,0.21155703373919388,0.88
1297,YNL097C,28,0,4,3,0.00040594356917738787,1.567965543777509e-05,0.24749580377930586,1.2085927584667044e-05,24,22,20,0.24311522043438816,0.9545454545454546
1298,YPL181W,21,0,4,4,7.155497086025829e-05,9.146780492326944e-06,0.2318656792127422,3.582968048266697e-06,24,22,20,0.2431087555589869,0.9545454545454546
1299,YKR029C,22,0,4,3,0.00016373886475647974,6.538076895894937e-06,0.24040180919322604,6.476814351955661e-06,24,22,17,0.2110520789106365,0.84
1300,YKL185W,23,0,4,4,0.0008824384690562521,0.0004733383146804922,0.24702766969303935,2.563300871058181e-05,24,22,17,0.2059225002390707,0.84
1301,YMR075W,21,0,4,3,0.0001892648426011062,7.942215874492782e-06,0.2419030482641829,1.0782653795946021e-05,24,22,15,0.19327935989376677,0.7777777777777778
1302,YDL076C,20,0,4,4,5.865492242358953e-06,8.95787341062792e-06,0.2271755876944486,3.227718913316615e-07,24,22,20,0.2431087555589869,0.9545454545454546
1303,YNL309W,16,0,4,4,0.00045658056401920444,4.155667444177047e-06,0.24103564648808268,2.380812591685184e-05,24,22,9,0.11789228711484379,0.6363636363636364
1304,YDR207C,25,0,4,4,0.0009368178147612226,9.069416149449896e-06,0.2320540156361052,2.2507771437018716e-05,24,22,21,0.24948744017703278,1.0
1305,YLR183C,10,0,5,4,5.9420255526087164e-05,3.7081585696892014e-06,0.2287215411558669,1.522704659920018e-05,24,22,9,0.11777347199517177,0.6363636363636364
1306,YBL054W,19,0,4,4,0.0008657539139533685,0.000779990773492849,0.24169839255499154,5.0147278450705066e-05,24,22,13,0.1710223457867901,0.7241379310344828
1307,YMR263W,23,0,4,3,5.116988260799884e-05,1.3348180798014675e-05,0.23451849571597147,2.730487808871507e-06,24,22,18,0.22813429848587316,0.875
1308,YGL194C,34,0,4,3,0.0012273710238023124,1.1897162995242798e-05,0.2610210141617177,2.2233129012640864e-05,24,22,17,0.2141116278513919,0.84
1309,YPR023C,51,0,3,3,0.0014511681891042783,3.4979047739967116e-05,0.26617364467478016,1.5746491033352926e-05,24,22,15,0.19327935989376674,0.7777777777777778
1310,YBR095C,19,0,4,4,3.621169305219489e-06,8.935341365440332e-06,0.22675860700466316,2.3646692630133564e-07,24,22,19,0.23673653581634227,0.9130434782608695
1311,YOL004W,29,0,4,4,0.0008745647430341722,5.422395708138067e-06,0.24614970382337104,1.7107398321385648e-05,24,22,19,0.23386191846026164,0.9130434782608695
1312,YAL013W,21,0,4,3,3.054577373403988e-05,1.1575093752962093e-05,0.23378682487725042,1.8667155138019324e-06,24,22,18,0.2281342984858732,0.875
1313,YBR103W,22,0,4,3,0.00014058989488162618,5.642263261755567e-06,0.24099752201191543,6.752398755596336e-06,24,22,14,0.18682431986339615,0.75
1314,YIL084C,25,0,4,3,7.310368714632178e-05,1.3424719415565808e-05,0.23495245438190696,3.0533258810093096e-06,24,22,20,0.24311522043438816,0.9545454545454546
1315,YNL330C,53,0,4,3,0.003662129881131327,3.2231081616338305e-05,0.26866110262137066,2.486094645819548e-05,24,22,21,0.24948744017703278,1.0
1316,YER088C,13,0,5,4,2.8856176133604646e-05,8.440472279819042e-06,0.2231279898467246,2.926445220828972e-06,24,22,12,0.158988913663153,0.7
1317,YCR033W,25,0,4,3,0.00020149027477355726,5.229040635006636e-06,0.24437316225608127,6.062835451289875e-06,24,22,15,0.19319653960604075,0.7777777777777778
1318,YPL139C,21,0,4,4,1.1171655458764446e-05,8.9831248430514e-06,0.22875588029226304,5.464685245920337e-07,24,22,21,0.24948744017703284,1.0
1319,YOR002W,17,0,4,4,0.0004564211590873805,9.240329048266114e-07,0.20758401453224343,2.1316195167426945e-05,25,22,13,0.22265034443769086,0.7241379310344828
1320,YOR067C,16,0,4,4,0.0005750914746036703,2.087905921610404e-06,0.2217425050936257,3.471897869596704e-05,25,22,13,0.22265034443769086,0.7241379310344828
1321,YNL048W,12,0,4,4,0.0003998247342111573,6.425953474196636e-08,0.19237405833087834,2.4039814102444828e-05,25,22,8,0.12689393101985919,0.6176470588235294
1322,YGL027C,21,0,4,3,0.0038887491070882137,4.191257717161261e-06,0.22071463061323032,7.511106635452342e-05,25,22,13,0.24083717616954456,0.7241379310344828
1323,YMR149W,12,0,5,3,0.0002084829581731141,3.575713879636143e-05,0.22997585027168443,3.055515550922e-05,25,22,10,0.20419670021414557,0.65625
1324,YGR227W,21,0,4,3,0.0006654371536724779,2.6282768180175262e-06,0.21101468008494137,1.7706652228813685e-05,25,22,21,0.32852657301684735,1.0
1325,YDR497C,4,0,5,4,0.0006907781182510617,2.629426235778368e-07,0.20725459079573794,0.00014470165070595807,25,22,1,0.026481566998790316,0.5121951219512195
1326,YEL002C,29,0,4,2,0.0020310421473528403,6.722924636097249e-05,0.24788503253796096,4.384007507000189e-05,25,22,12,0.23794927081625802,0.7
1327,YOR103C,19,0,5,3,0.0008063481401216014,0.00010672006186307988,0.22901948995440655,3.329853192146211e-05,25,22,11,0.21469365051313502,0.6774193548387096
1328,YJL002C,16,0,4,3,0.00015861353237337094,3.7299059157801064e-05,0.22982553170094022,1.2076087058567323e-05,25,22,12,0.2343735139553482,0.7
1329,YFR042W,3,0,5,4,3.4445868288638483e-06,4.3176863710387226e-08,0.1840325307995813,2.6791230891163265e-06,25,22,2,0.04589465446654997,0.525
1330,YBR243C,15,0,5,4,0.001140580978919941,1.1398169221450576e-06,0.20687938447612583,3.520675638961846e-05,25,22,8,0.14071996951675417,0.6176470588235294
1331,YML019W,17,0,5,3,0.00023441980919835525,3.5209093554935244e-05,0.2258622393517146,1.4586629083100628e-05,25,22,13,0.25462298788301435,0.7241379310344828
1332,YGL022W,27,0,4,3,0.0013680641787758795,3.79433064152117e-05,0.23658195745561825,3.216812576290731e-05,25,22,16,0.29529675192320654,0.8076923076923077
1333,YPL227C,18,0,4,3,0.0009572345559513377,1.5244165982050131e-06,0.2180924662436185,4.5585704749082976e-05,25,22,12,0.2217766514396827,0.7
1334,YNR030W,15,0,4,3,0.00012461172675775516,1.2873493533615015e-06,0.2065895326764892,7.979370172058126e-06,25,22,13,0.23070452144296993,0.7241379310344828
1335,YGL226C-A,15,0,5,3,0.00013223381117815524,2.8928094154743987e-05,0.22291036769725933,1.0904960569592635e-05,25,22,14,0.27116627827942463,0.75
1336,YNL219C,14,0,3,3,0.001324332180601363,9.483695220896358e-07,0.2172218790096469,7.952826265781213e-05,25,22,8,0.13294027111727996,0.6176470588235294
1337,YDL232W,13,0,5,3,4.116971477157768e-05,3.592468587383566e-05,0.2218716629453451,4.836070695095496e-06,25,22,10,0.20419670021414557,0.65625
1338,YBL082C,15,0,4,4,0.0004889538421165115,9.471987637367324e-07,0.2085785991330139,3.338585457157168e-05,25,22,10,0.18276840022003457,0.65625
1339,YGL047W,9,0,4,4,8.765302967070256e-06,5.84190987032355e-08,0.1910074798378672,1.3900717146808122e-06,25,22,7,0.11326040767506675,0.6
1340,YOR085W,23,0,4,3,0.0005077211818053189,3.176357590348264e-05,0.23409812557615486,1.515483826512401e-05,25,22,13,0.25158279416105045,0.7241379310344828
1341,YDR127W,9,0,5,4,8.25795083670974e-05,2.1317614767978e-06,0.2168303211422608,1.1036794620244317e-05,26,21,7,0.24078951290968315,0.6060606060606061
1342,YPR060C,11,0,5,4,0.00010603004838019669,2.214624365496727e-06,0.22165648336727767,8.304475345700205e-06,26,21,10,0.31335524435090584,0.6666666666666666
1343,YDR354W,4,0,5,5,1.582042165312431e-07,8.645115943230952e-07,0.20966928122563186,1.5165509472687056e-07,26,21,3,0.12790866576097468,0.5405405405405406
1344,YNL316C,10,0,4,4,8.574151972160495e-05,2.2304737660764744e-06,0.2282988712416342,1.513103962411358e-05,26,21,6,0.2213120861740793,0.5882352941176471
1345,YMR289W,3,0,5,5,1.2702341128335811e-05,3.4923682469369186e-08,0.18701415596105064,1.055495394618162e-05,26,21,2,0.07900094203074347,0.5263157894736842
1346,YBR248C,14,0,4,4,0.0004489907362771649,6.303550470380922e-05,0.2404903456621245,3.7417050497356396e-05,26,21,6,0.19382604816308976,0.5882352941176471
1347,YER055C,14,0,4,4,0.00046911734527262984,1.6189566378189233e-06,0.22660122942692842,3.239795500955849e-05,26,21,6,0.1870002024948271,0.5882352941176471
1348,YIL020C,7,0,5,5,3.773167879798594e-06,1.3087846004761114e-06,0.21444991789819376,1.363898070750091e-06,26,21,5,0.17000874921557366,0.5714285714285714
1349,YNR033W,5,0,5,5,9.049619443894293e-05,2.071331590473378e-06,0.21468157054292691,3.263805747917002e-05,26,21,5,0.1859890865365108,0.5714285714285714
1350,YBR235W,1,0,5,5,0.0,2.1495484719752715e-08,0.18533084657800844,0.0,26,21,1,0.055958733852825,0.5128205128205128
1351,YMR292W,2,0,5,5,4.750519939327115e-05,2.2426190724781767e-08,0.19610450898794457,0.00014893521971944467,26,21,1,0.055958733852825,0.5128205128205128
1352,YBR166C,19,0,4,3,0.002471324736937848,1.1288864093988585e-05,0.2515408320493066,0.0001337090856045844,26,21,5,0.18906739763449198,0.5714285714285714
1353,YBR249C,5,0,5,5,0.0,1.2797645756497856e-06,0.19841993315101794,0.0,26,21,5,0.18359675238257825,0.5714285714285714
1354,YER069W,23,0,4,3,0.0021794402620673816,3.0785878497647826e-06,0.23187744128240248,4.580165970835909e-05,26,21,4,0.1541398527003919,0.5555555555555556
1355,YOR348C,2,0,5,5,5.202626213291187e-06,2.1848225059138272e-08,0.1878596087456847,1.786691370617105e-05,26,21,1,0.055958733852825,0.5128205128205128
1356,YER090W,8,0,4,5,6.564585801125952e-05,2.4801506450364538e-06,0.21766666666666667,1.179972891864737e-05,26,21,6,0.21606186501764366,0.5882352941176471
1357,YGL148W,14,0,5,4,0.0018530006240694125,0.00020020368746279552,0.24237764462590805,9.239061226059829e-05,26,21,9,0.29251360754842093,0.6451612903225806
1358,YDR035W,5,0,5,5,0.0,1.2797645756497856e-06,0.19841993315101794,0.0,26,21,5,0.18359675238257825,0.5714285714285714
1359,YGL026C,41,0,4,4,0.009526225103975923,0.0001329545362248018,0.26303372079640924,7.230110629071066e-05,26,21,13,0.3646910026965052,0.7407407407407407
1360,YKL211C,29,0,4,4,0.0021599345365913183,3.516509876257115e-06,0.22748084005175676,1.5035972151175703e-05,26,21,20,0.45167803102692494,1.0
1361,YIL116W,10,0,5,4,0.00010571195708475579,5.926568628637429e-07,0.21518689388946427,9.364928454009112e-06,26,21,6,0.17504512971293298,0.5882352941176471
1362,YBR301W,20,0,7,7,0.004789002291440123,1.5119457436194466e-09,0.14630945522053646,0.00018081430690584718,27,21,19,0.23242285418810807,0.9523809523809523
1363,YOL161C,17,0,8,8,0.0,2.0344278565283148e-11,0.12771367103461764,0.0,27,21,17,0.21876517322272823,0.8695652173913043
1364,YFL020C,21,0,7,7,0.005224491240337981,1.5120086044050962e-09,0.1463141384718799,0.00017438200740020897,27,21,20,0.23914610911931725,1.0
1365,YGL261C,17,0,8,8,0.0,2.0344278565283148e-11,0.12771367103461764,0.0,27,21,17,0.21876517322272823,0.8695652173913043
1366,YDR542W,17,0,8,8,0.0,2.0344278565283148e-11,0.12771367103461764,0.0,27,21,17,0.21876517322272823,0.8695652173913043
1367,YJL223C,20,0,8,8,4.2380349061179155e-07,2.0643114390627408e-11,0.12772437688610708,1.7308169582897594e-08,27,21,20,0.23914610911931725,1.0
1368,YIL176C,20,0,8,8,4.2380349061179155e-07,2.0643114390627408e-11,0.12772437688610708,1.7308169582897594e-08,27,21,20,0.23914610911931725,1.0
1369,YMR325W,20,0,8,8,4.2380349061179155e-07,2.0643114390627408e-11,0.12772437688610708,1.7308169582897594e-08,27,21,20,0.23914610911931725,1.0
1370,YKL224C,18,0,8,8,1.340388243454717e-07,2.040713935093277e-11,0.127717239452361,7.369964442796209e-09,27,21,18,0.2254884281539374,0.9090909090909091
1371,YNR076W,19,0,8,8,2.738076633680495e-07,2.0580253604977788e-11,0.12772080806951858,1.2847906586088942e-08,27,21,19,0.23242285418810807,0.9523809523809523
1372,YLR037C,12,0,8,8,3.8296806955849046e-08,1.9661469865549942e-11,0.12768156424581006,4.806374551894743e-09,27,21,12,0.15172707646492636,0.7142857142857143
1373,YCR104W,20,0,8,8,4.2380349061179155e-07,2.0643114390627408e-11,0.12772437688610708,1.730816958289759e-08,27,21,20,0.23914610911931725,1.0
1374,YGR294W,19,0,8,8,2.2833020510797876e-07,2.0526456865149287e-11,0.12772080806951858,1.0958204579733471e-08,27,21,19,0.2335222636444115,0.9523809523809523
